Image,Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_11_0247,99D,v,Paper,,york:912639
Abp_Reg_11_0248,100,r,,,york:912640
Abp_Reg_11_0249,100,v,,,york:912641
Abp_Reg_11_0250,101,r,,,york:912642
Abp_Reg_11_0251,101,v,,,york:912643
Abp_Reg_11_0252,102,r,,,york:912644
Abp_Reg_11_0253,102,v,,,york:912645
Abp_Reg_11_0254,103,r,,,york:912646
Abp_Reg_11_0255,103,v,,,york:912647
Abp_Reg_11_0256,103A,r,,,york:912648
Abp_Reg_11_0257,103A,v,,,york:912649
Abp_Reg_11_0258,104,r,,,york:912650
Abp_Reg_11_0259,104,v,,,york:912651
Abp_Reg_11_0260,105,r,,,york:912652
Abp_Reg_11_0261,105,v,,,york:912653
Abp_Reg_11_0262,106,r,,,york:912654
Abp_Reg_11_0263,106,v,,,york:912655
Abp_Reg_11_0264,107,r,,,york:912656
Abp_Reg_11_0265,107,v,,,york:912657
Abp_Reg_11_0266,108,r,,,york:912658
Abp_Reg_11_0267,108,v,,,york:912659
Abp_Reg_11_0268,109,r,,,york:912660
Abp_Reg_11_0269,109,v,,,york:912661
Abp_Reg_11_0270,110,r,,,york:912662
Abp_Reg_11_0271,110,v,,,york:912663
Abp_Reg_11_0272,111,r,,,york:912664
Abp_Reg_11_0273,111,v,,,york:912665
Abp_Reg_11_0274,112,r,,,york:912666
Abp_Reg_11_0275,112,v,,,york:912667
Abp_Reg_11_0276,113,r,,,york:912668
Abp_Reg_11_0277,113,v,,,york:912669
Abp_Reg_11_0278,114,r,,,york:912670
Abp_Reg_11_0279,114,v,,,york:912671
Abp_Reg_11_0280,115,r,,,york:912672
Abp_Reg_11_0281,115,v,,,york:912673
Abp_Reg_11_0282,116,r,,,york:912674
Abp_Reg_11_0283,116,v,,,york:912675
Abp_Reg_11_0284,117,r,,,york:912676
Abp_Reg_11_0285,117,v,,,york:912677
Abp_Reg_11_0286,118,r,,,york:912678
Abp_Reg_11_0287,118,v,,,york:912679
Abp_Reg_11_0288,119,r,,,york:912680
Abp_Reg_11_0289,119,v,,,york:912681
Abp_Reg_11_0290,120,r,,,york:912682
Abp_Reg_11_0291,120,v,,,york:912683
Abp_Reg_11_0292,121,r,,,york:912684
Abp_Reg_11_0293,121,v,,,york:912685
Abp_Reg_11_0294,122,r,,,york:912686
Abp_Reg_11_0295,122,v,,,york:912687
Abp_Reg_11_0296,123,r,,,york:912688
Abp_Reg_11_0297,123,v,,,york:912689
Abp_Reg_11_0298,124,r,,,york:912690
Abp_Reg_11_0299,124,v,,,york:912691
Abp_Reg_11_0300,125,r,,,york:912692
Abp_Reg_11_0301,125,v,,,york:912693
Abp_Reg_11_0302,126,r,,,york:912694
Abp_Reg_11_0303,126,v,,,york:912695
Abp_Reg_11_0304,127,r,,,york:912696
Abp_Reg_11_0305,127,v,,,york:912697
Abp_Reg_11_0306,128,r,,,york:912698
Abp_Reg_11_0307,128,v,,,york:912699
Abp_Reg_11_0308,129,r,,,york:912700
Abp_Reg_11_0309,129,v,,,york:912701
Abp_Reg_11_0310,130,r,,,york:912702
Abp_Reg_11_0311,130,v,,,york:912703
Abp_Reg_11_0312,131,r,,,york:912704
Abp_Reg_11_0313,131,v,,,york:912705
Abp_Reg_11_0314,132,r,,,york:912706
Abp_Reg_11_0315,132,v,,,york:912707
Abp_Reg_11_0316,133,r,,,york:912708
Abp_Reg_11_0317,133,v,,,york:912709
Abp_Reg_11_0318,134,r,,,york:912710
Abp_Reg_11_0319,134,v,,,york:912711
Abp_Reg_11_0320,135,r,,,york:912712
Abp_Reg_11_0321,135,v,,,york:912713
Abp_Reg_11_0322,136,r,,,york:912714
Abp_Reg_11_0323,136,v,,,york:912715
Abp_Reg_11_0324,137,r,,,york:912716
Abp_Reg_11_0325,137,v,,,york:912717
Abp_Reg_11_0326,138,r,,,york:912718
Abp_Reg_11_0327,138,v,,,york:912719
Abp_Reg_11_0328,139,r,,,york:912720
Abp_Reg_11_0329,139,v,,,york:912721
Abp_Reg_11_0330,140,r,,,york:912722
Abp_Reg_11_0331,140,v,,,york:912723
Abp_Reg_11_0332,141,r,,,york:912724
Abp_Reg_11_0333,141,v,,,york:912725
Abp_Reg_11_0334,142,r,,,york:912726
Abp_Reg_11_0335,142,v,,,york:912727
Abp_Reg_11_0336,143,r,,,york:912728
Abp_Reg_11_0337,143,v,,,york:912729
Abp_Reg_11_0338,144,r,,,york:912730
Abp_Reg_11_0339,144,v,,,york:912731
Abp_Reg_11_0340,145,r,,,york:912732
Abp_Reg_11_0341,145,v,,,york:912733
Abp_Reg_11_0342,146,r,,,york:912734
Abp_Reg_11_0343,146,v,,,york:912735
Abp_Reg_11_0344,147,r,,,york:912736
Abp_Reg_11_0345,147,v,,,york:912737
Abp_Reg_11_0346,148,r,,,york:912738
Abp_Reg_11_0347,148,v,,,york:912739
Abp_Reg_11_0348,149,r,,,york:912740
Abp_Reg_11_0349,149,v,,,york:912741
Abp_Reg_11_0350,150,r,,,york:912742
Abp_Reg_11_0351,150,v,,,york:912743
Abp_Reg_11_0352,151,r,,,york:912744
Abp_Reg_11_0353,151,v,,,york:912745
Abp_Reg_11_0354,152,r,,,york:912746
Abp_Reg_11_0355,152,v,,,york:912747
Abp_Reg_11_0356,153,r,,,york:912748
Abp_Reg_11_0357,153,v,,,york:912749
Abp_Reg_11_0358,154,r,,,york:912750
Abp_Reg_11_0359,154,v,,,york:912751
Abp_Reg_11_0360,155,r,,,york:912752
Abp_Reg_11_0361,155,v,,,york:912753
Abp_Reg_11_0362,156,r,,,york:912754
Abp_Reg_11_0363,156,v,,,york:912755
Abp_Reg_11_0364,157,r,,,york:912756
Abp_Reg_11_0365,157,v,,,york:912757
Abp_Reg_11_0366,158,r,,,york:912758
Abp_Reg_11_0367,158,v,,,york:912759
Abp_Reg_11_0368,159,r,,,york:912760
Abp_Reg_11_0369,159,v,,,york:912761
Abp_Reg_11_0370,160,r,,,york:912762
Abp_Reg_11_0371,160,v,,,york:912763
Abp_Reg_11_0372,161,r,,,york:912764
Abp_Reg_11_0373,161,v,,,york:912765
Abp_Reg_11_0374,162,r,,,york:912766
Abp_Reg_11_0375,162,v,,,york:912767
Abp_Reg_11_0376,163,r,,,york:912768
Abp_Reg_11_0377,163,v,,,york:912769
Abp_Reg_11_0378,164,r,,,york:912770
Abp_Reg_11_0379,164,v,,,york:912771
Abp_Reg_11_0380,165,r,,,york:912772
Abp_Reg_11_0381,165,v,,,york:912773
Abp_Reg_11_0382,166,r,,,york:912774
Abp_Reg_11_0383,166,v,,,york:912775
Abp_Reg_11_0384,167,r,,,york:912776
Abp_Reg_11_0385,167,v,,,york:912777
Abp_Reg_11_0386,168,r,,,york:912778
Abp_Reg_11_0387,168,v,,,york:912779
Abp_Reg_11_0388,169,r,,,york:912780
Abp_Reg_11_0389,169,v,,,york:912781
Abp_Reg_11_0390,170,r,,,york:912782
Abp_Reg_11_0391,170,v,,,york:912783
Abp_Reg_11_0392,171,r,,,york:912784
