"Image 
",Folio,Recto/Verso,Notes,UV,PID
Abp_Reg_07_0299,136,r,,,york:914426
Abp_Reg_07_0300,136,v,,,york:914427
Abp_Reg_07_0301,137,r,,,york:914428
Abp_Reg_07_0302,137,v,,,york:914429
Abp_Reg_07_0303,138,r,,,york:914430
Abp_Reg_07_0304,138,v,,,york:914431
Abp_Reg_07_0305,139,r,,,york:914432
Abp_Reg_07_0306,139,v,,,york:914433
Abp_Reg_07_0307,140,r,,,york:914434
Abp_Reg_07_0308,140,v,,,york:914435
Abp_Reg_07_0309,141,r,,,york:914436
Abp_Reg_07_0310,141,v,,,york:914437
Abp_Reg_07_0311,142,r,,,york:914438
Abp_Reg_07_0312,142,v,,,york:914439
Abp_Reg_07_0313,143,v,,,york:914440
Abp_Reg_07_0314,143,r,,,york:914441
Abp_Reg_07_0315,143,r,,,york:914442
Abp_Reg_07_0316,143,v,,,york:914443
Abp_Reg_07_0317,144,r,,,york:914444
Abp_Reg_07_0318,144,v,,,york:914445
Abp_Reg_07_0319,145,r,,,york:914446
Abp_Reg_07_0320,145,v,,,york:914447
Abp_Reg_07_0321,146,r,,,york:914448
Abp_Reg_07_0322,146,v,,,york:914449
Abp_Reg_07_0323,147,r,,,york:914450
Abp_Reg_07_0324,147,v,,,york:914451
Abp_Reg_07_0325,148,r,,,york:914452
Abp_Reg_07_0326,148,r,,,york:914453
Abp_Reg_07_0327,148,v,,,york:914454
Abp_Reg_07_0328,148,v,,,york:914455
Abp_Reg_07_0329,147,v,,,york:914456
Abp_Reg_07_0330,148,r,,,york:914457
Abp_Reg_07_0331,149,r,,,york:914458
Abp_Reg_07_0332,149,v,,,york:914459
Abp_Reg_07_0333,150,r,,,york:914460
Abp_Reg_07_0334,150,v,,,york:914461
Abp_Reg_07_0335,151,r,,,york:914462
Abp_Reg_07_0336,151,r,,,york:914463
Abp_Reg_07_0337,151,v,,,york:914464
Abp_Reg_07_0338,151,v,,,york:914465
Abp_Reg_07_0339,152,r,,,york:914466
Abp_Reg_07_0340,152,v,,,york:914467
Abp_Reg_07_0341,153,r,,,york:914468
Abp_Reg_07_0342,153,v,,,york:914469
Abp_Reg_07_0343,154,r,,,york:914470
Abp_Reg_07_0344,154,v,,,york:914471
Abp_Reg_07_0345,155,r,,,york:914472
Abp_Reg_07_0346,155,v,,,york:914473
Abp_Reg_07_0347,156,r,,,york:914474
Abp_Reg_07_0348,156,v,,,york:914475
Abp_Reg_07_0349,157,r,,,york:914476
Abp_Reg_07_0350,157,v,,,york:914477
Abp_Reg_07_0351,158,r,,,york:914478
Abp_Reg_07_0352,158,v,,,york:914479
Abp_Reg_07_0353,159,r,,,york:914480
Abp_Reg_07_0354,159,v,,,york:914481
Abp_Reg_07_0355,160,r,,,york:914482
Abp_Reg_07_0356,160,v,,,york:914483
Abp_Reg_07_0357,161,r,,,york:914484
Abp_Reg_07_0358,161,v,,,york:914485
Abp_Reg_07_0359,162,r,,,york:914486
Abp_Reg_07_0360,162,v,,,york:914487
Abp_Reg_07_0361,163,r,,,york:914488
Abp_Reg_07_0362,163,v,,,york:914489
Abp_Reg_07_0363,164,r,,,york:914490
Abp_Reg_07_0364,164,v,,,york:914491
Abp_Reg_07_0365,165,r,,,york:914492
Abp_Reg_07_0366,165,v,,,york:914493
Abp_Reg_07_0367,166,r,,,york:914494
Abp_Reg_07_0368,166,v,,,york:914495
Abp_Reg_07_0369,167,r,,,york:914496
Abp_Reg_07_0370,167,v,,,york:914497
Abp_Reg_07_0371,168,r,,,york:914498
Abp_Reg_07_0372,168,v,,,york:914499
Abp_Reg_07_0373,169,r,,,york:914500
Abp_Reg_07_0374,169,v,,,york:914501
Abp_Reg_07_0375,170,r,,,york:914502
Abp_Reg_07_0376,170,v,,,york:914503
Abp_Reg_07_0377,171,r,,,york:914504
Abp_Reg_07_0378,171,v,,,york:914505
Abp_Reg_07_0379,172,r,,,york:914506
Abp_Reg_07_0380,172,v,,,york:914507
Abp_Reg_07_0381,173,r,,,york:914508
Abp_Reg_07_0382,173,v,,,york:914509
Abp_Reg_07_0383,174,r,,,york:914510
Abp_Reg_07_0384,174,v,,,york:914511
Abp_Reg_07_0385,175,r,,,york:914512
Abp_Reg_07_0386,175,v,,,york:914513
Abp_Reg_07_0387,176,r,,,york:914514
Abp_Reg_07_0388,176,v,Guard,,york:914515
Abp_Reg_07_0389,176,v,,,york:914516
Abp_Reg_07_0390,177,r,,,york:914517
Abp_Reg_07_0391,177,r,,,york:914518
Abp_Reg_07_0392,177,v,,,york:914519
Abp_Reg_07_0393,177,v,,,york:914520
Abp_Reg_07_0394,178,r,Guard,,york:914521
Abp_Reg_07_0395,178,r,,,york:914522
Abp_Reg_07_0396,178,v,,,york:914523
Abp_Reg_07_0397,179,r,,,york:914524
Abp_Reg_07_0398,179,v,,,york:914525
Abp_Reg_07_0399,180,r,,,york:914526
Abp_Reg_07_0400,180,v,,,york:914527
Abp_Reg_07_0401,181,r,,,york:914528
Abp_Reg_07_0402,181,v,,,york:914529
Abp_Reg_07_0403,182,r,,,york:914530
Abp_Reg_07_0404,182,v,,,york:914531
Abp_Reg_07_0405,183,r,,,york:914532
Abp_Reg_07_0406,183,v,,,york:914533
Abp_Reg_07_0407,184,r,,,york:914534
Abp_Reg_07_0408,184,r,,,york:914535
Abp_Reg_07_0409,184,v,,,york:914536
Abp_Reg_07_0410,184,v,,,york:914537
Abp_Reg_07_0411,185,r,,,york:914538
Abp_Reg_07_0412,185,v,,,york:914539
Abp_Reg_07_0413,186,v,,,york:914540
Abp_Reg_07_0414,186,r,,,york:914541
Abp_Reg_07_0415,186,r,,,york:914542
Abp_Reg_07_0416,186,v,,,york:914543
Abp_Reg_07_0417,187,r,,,york:914544
Abp_Reg_07_0418,187,v,,,york:914545
Abp_Reg_07_0419,188,r,,,york:914546
Abp_Reg_07_0420,188,v,,,york:914547
Abp_Reg_07_0421,189,r,,,york:914548
Abp_Reg_07_0422,189,v,,,york:914549
Abp_Reg_07_0423,190,r,,,york:914550
Abp_Reg_07_0424,190,v,,,york:914551
Abp_Reg_07_0425,191,r,,,york:914552
Abp_Reg_07_0426,191,v,,,york:914553
Abp_Reg_07_0427,191,v,,,york:914554
Abp_Reg_07_0428,191,r,,,york:914555
Abp_Reg_07_0429,192,r,,,york:914556
Abp_Reg_07_0430,192,v,,,york:914557
Abp_Reg_07_0431,193,r,,,york:914558
Abp_Reg_07_0432,193,v,,,york:914559
Abp_Reg_07_0433,194,r,,,york:914560
Abp_Reg_07_0434,194,v,,,york:914561
Abp_Reg_07_0435,195,r,,,york:914562
Abp_Reg_07_0436,195,v,,,york:914563
Abp_Reg_07_0437,196,r,,,york:914564
Abp_Reg_07_0438,196,v,,,york:914565
Abp_Reg_07_0439,197,r,,,york:914566
Abp_Reg_07_0440,197,v,,,york:914567
Abp_Reg_07_0441,198,r,,,york:914568
Abp_Reg_07_0442,198,v,,,york:914569
Abp_Reg_07_0443,198,v,,,york:914570
Abp_Reg_07_0444,198,r,,,york:914571
Abp_Reg_07_0445,199,r,,,york:914572
Abp_Reg_07_0446,199,v,,,york:914573
Abp_Reg_07_0447,200,r,,,york:914574
Abp_Reg_07_0448,200,v,,,york:914575
Abp_Reg_07_0449,201,r,,,york:914576
Abp_Reg_07_0450,201,v,,,york:914577
Abp_Reg_07_0451,202,r,,,york:914578
Abp_Reg_07_0452,202,v,,,york:914579
Abp_Reg_07_0453,203,r,,,york:914580
Abp_Reg_07_0454,203,v,,,york:914581
Abp_Reg_07_0455,204,v,,,york:914582
Abp_Reg_07_0456,204,r,,,york:914583
Abp_Reg_07_0457,204,r,,,york:914584
Abp_Reg_07_0458,204,v,,,york:914585
Abp_Reg_07_0459,205,r,,,york:914586
Abp_Reg_07_0460,205,v,,,york:914587
Abp_Reg_07_0461,206,r,,,york:914588
Abp_Reg_07_0462,206,v,,,york:914589
Abp_Reg_07_0463,207,r,,,york:914590
Abp_Reg_07_0464,207,v,,,york:914591
Abp_Reg_07_0465,208,r,,,york:914592
Abp_Reg_07_0466,208,v,,,york:914593
Abp_Reg_07_0467,209,r,,,york:914594
Abp_Reg_07_0468,209,v,,,york:914595
Abp_Reg_07_0469,210,r,,,york:914596
Abp_Reg_07_0470,210,v,,,york:914597
Abp_Reg_07_0471,211,r,,,york:914598
Abp_Reg_07_0472,211,v,,,york:914599
Abp_Reg_07_0473,212,r,,,york:914600
Abp_Reg_07_0474,212,r,,,york:914601
Abp_Reg_07_0475,212,v,,,york:914602
Abp_Reg_07_0476,212,v,,,york:914603
Abp_Reg_07_0477,213,r,,,york:914604
Abp_Reg_07_0478,213,v,,,york:914605
Abp_Reg_07_0479,214,r,,,york:914606
Abp_Reg_07_0480,214,v,,,york:914607
Abp_Reg_07_0481,214,v,,,york:914608
Abp_Reg_07_0482,214,r,,,york:914609
Abp_Reg_07_0483,215,r,,,york:914610
Abp_Reg_07_0484,215,v,,,york:914611
Abp_Reg_07_0485,215A,r,,,york:914612
Abp_Reg_07_0486,215A,v,,,york:914613
Abp_Reg_07_0487,215B,r,Paper,,york:914614
Abp_Reg_07_0488,215B,v,Paper,,york:914615
Abp_Reg_07_0489,215C,r,Paper,,york:914616
Abp_Reg_07_0490,215C,v,Paper,,york:914617
Abp_Reg_07_0491,216,r,,,york:914618
Abp_Reg_07_0492,216,v,,,york:914619
