Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_32_0178,74,r,,,york:856295
Abp_Reg_32_0179,74,v,,,york:856296
Abp_Reg_32_0180,75,r,,,york:856297
Abp_Reg_32_0181,75,v,,,york:856298
Abp_Reg_32_0182,76,r,,,york:856299
Abp_Reg_32_0183,76,v,,,york:856300
Abp_Reg_32_0184,77,r,,,york:856301
Abp_Reg_32_0185,77,v,,,york:856302
Abp_Reg_32_0186,78,r,,,york:856303
Abp_Reg_32_0187,78,v,,,york:856304
Abp_Reg_32_0188,79,r,,,york:856305
Abp_Reg_32_0189,79,v,,,york:856306
Abp_Reg_32_0190,80,r,,,york:856307
Abp_Reg_32_0191,80,v,,,york:856308
Abp_Reg_32_0192,81,r,,,york:856309
Abp_Reg_32_0193,81,v,,,york:856310
Abp_Reg_32_0194,82,r,,,york:856311
Abp_Reg_32_0195,82,v,,,york:856312
Abp_Reg_32_0196,83,r,,,york:856313
Abp_Reg_32_0197,83,v,,,york:856314
Abp_Reg_32_0198,84,r,,,york:856315
Abp_Reg_32_0199,84,v,,,york:856316
Abp_Reg_32_0200,85,r,,,york:856317
Abp_Reg_32_0201,85,v,,,york:856318
Abp_Reg_32_0202,86,r,,,york:856319
Abp_Reg_32_0203,86,v,,,york:856320
Abp_Reg_32_0204,87,r,,,york:856321
Abp_Reg_32_0205,87,v,,,york:856322
Abp_Reg_32_0206,88,r,,,york:856323
Abp_Reg_32_0207,88,v,,,york:856324
Abp_Reg_32_0208,89,r,,,york:856325
Abp_Reg_32_0209,89,v,,,york:856326
Abp_Reg_32_0210,90,r,,,york:856327
Abp_Reg_32_0211,90,v,,,york:856328
Abp_Reg_32_0212,91,r,,,york:856329
Abp_Reg_32_0213,91,v,,,york:856330
Abp_Reg_32_0214,92,r,,,york:856331
Abp_Reg_32_0215,92,v,,,york:856332
Abp_Reg_32_0216,93,r,,,york:856333
Abp_Reg_32_0217,93,v,,,york:856334
Abp_Reg_32_0218,94,r,,,york:856335
Abp_Reg_32_0219,94,v,,,york:856336
Abp_Reg_32_0220,94A,,Paper,,york:856337
Abp_Reg_32_0221,94A,,Paper,,york:856338
Abp_Reg_32_0222,94B,,,,york:856339
Abp_Reg_32_0223,94B,,,,york:856340
Abp_Reg_32_0224,94B,,,,york:856341
Abp_Reg_32_0225,94B,,,,york:856342
Abp_Reg_32_0226,94B,,,,york:856343
Abp_Reg_32_0227,94B,,,,york:856344
