Image,folio,recto/verso,Notes,UV,PID
Inst_AB_01_0228,106,v,,,york:907012
Inst_AB_01_0229,107,r,,,york:907013
Inst_AB_01_0230,107,v,,,york:907014
Inst_AB_01_0231,108,r,,,york:907015
Inst_AB_01_0232,108,v,,,york:907016
Inst_AB_01_0233,109,r,,,york:907017
Inst_AB_01_0234,109,v,,,york:907018
Inst_AB_01_0235,110,r,,,york:907019
Inst_AB_01_0236,110,v,,,york:907020
Inst_AB_01_0237,111,r,,,york:907021
Inst_AB_01_0238,111,v,,,york:907022
Inst_AB_01_0239,112,r,,,york:907023
Inst_AB_01_0240,112,v,,,york:907024
Inst_AB_01_0241,113,r,,,york:907025
Inst_AB_01_0242,113,v,,,york:907026
Inst_AB_01_0243,114,r,,,york:907027
Inst_AB_01_0244,114,v,,,york:907028
Inst_AB_01_0245,115,r,,,york:907029
Inst_AB_01_0246,115,v,,,york:907030
Inst_AB_01_0247,116,r,,,york:907031
Inst_AB_01_0248,116,v,,,york:907032
Inst_AB_01_0249,117,r,,,york:907033
Inst_AB_01_0250,117,v,,,york:907034
Inst_AB_01_0251,118,r,,,york:907035
Inst_AB_01_0252,118,v,,,york:907036
Inst_AB_01_0253,119,r,,,york:907037
Inst_AB_01_0254,119,v,,,york:907038
Inst_AB_01_0255,120,r,,,york:907039
Inst_AB_01_0256,120,v,,,york:907040
Inst_AB_01_0257,121,r,,,york:907041
Inst_AB_01_0258,121,v,,,york:907042
Inst_AB_01_0259,122,r,,,york:907043
Inst_AB_01_0260,122,v,,,york:907044
Inst_AB_01_0261,123,r,,,york:907045
Inst_AB_01_0262,123,v,,,york:907046
Inst_AB_01_0263,124,r,,,york:907047
Inst_AB_01_0264,124,v,,,york:907048
Inst_AB_01_0265,125,r,,,york:907049
Inst_AB_01_0266,125,v,,,york:907050
Inst_AB_01_0267,126,r,,,york:907051
Inst_AB_01_0268,126,v,,,york:907052
Inst_AB_01_0269,127,r,,,york:907053
Inst_AB_01_0270,127,v,,,york:907054
Inst_AB_01_0271,128,r,,,york:907055
Inst_AB_01_0272,128,v,,,york:907056
Inst_AB_01_0273,129,r,,,york:907057
Inst_AB_01_0274,129,v,,,york:907058
Inst_AB_01_0275,130,r,,,york:907059
Inst_AB_01_0276,130,v,,,york:907060
Inst_AB_01_0277,131,r,,,york:907061
Inst_AB_01_0278,131,v,,,york:907062
Inst_AB_01_0279,132,r,,,york:907063
Inst_AB_01_0280,132,v,,,york:907064
Inst_AB_01_0281,132B,r,Leaf of manuscript waste used in contemporary binding (recto); Parchment,,york:907065
Inst_AB_01_0282,132B,v,Leaf of manuscript waste used in contemporary binding (verso); Parchment,,york:907066
Inst_AB_01_0283,132A,r,,,york:907067
Inst_AB_01_0284,132A,v,,,york:907068
Inst_AB_01_0285,133,r,,,york:907069
Inst_AB_01_0286,133,v,,,york:907070
Inst_AB_01_0287,134,r,,,york:907071
Inst_AB_01_0288,134,v,,,york:907072
Inst_AB_01_0289,135,r,,,york:907073
Inst_AB_01_0290,135,v,,,york:907074
Inst_AB_01_0291,136,r,,,york:907075
Inst_AB_01_0292,136,v,,,york:907076
Inst_AB_01_0293,137,r,,,york:907077
Inst_AB_01_0294,137,v,,,york:907078
Inst_AB_01_0295,138,r,,,york:907079
Inst_AB_01_0296,138,v,,,york:907080
Inst_AB_01_0297,139,r,,,york:907081
Inst_AB_01_0298,139,v,,,york:907082
Inst_AB_01_0299,140,r,,,york:907083
Inst_AB_01_0300,140,v,,,york:907084
Inst_AB_01_0301,141,r,Guard,,york:907085
Inst_AB_01_0302,140,v,Guard,,york:907086
Inst_AB_01_0303,141,r,,,york:907087
Inst_AB_01_0304,141,v,,,york:907088
Inst_AB_01_0305,142,r,Guard,,york:907089
Inst_AB_01_0306,141,v,Guard,,york:907090
Inst_AB_01_0307,142,r,Guard,,york:907091
Inst_AB_01_0308,141,v,Guard,,york:907092
Inst_AB_01_0309,142,r,,,york:907093
Inst_AB_01_0310,142,v,,,york:907094
Inst_AB_01_0311,143,r,,,york:907095
Inst_AB_01_0312,143,v,,,york:907096
Inst_AB_01_0313,144,r,,,york:907097
Inst_AB_01_0314,144,v,,,york:907098
Inst_AB_01_0315,145,r,,,york:907099
Inst_AB_01_0316,145,v,,,york:907100
Inst_AB_01_0317,146,r,,,york:907101
Inst_AB_01_0318,146,v,,,york:907102
Inst_AB_01_0319,147,r,,,york:907103
