Image,folio,recto/verso,Notes,UV,PID
Abp_Reg_09A_0420,195,v,,,york:901940
Abp_Reg_09A_0421,196,r,,,york:901941
Abp_Reg_09A_0422,196,v,,,york:901942
Abp_Reg_09A_0423,197,r,,,york:901943
Abp_Reg_09A_0424,197,v,,,york:901944
Abp_Reg_09A_0425,198,r,,,york:901945
Abp_Reg_09A_0426,198,v,,,york:901946
Abp_Reg_09A_0427,199,r,,,york:901947
Abp_Reg_09A_0428,199,v,,,york:901948
Abp_Reg_09A_0429,200,r,,,york:901949
Abp_Reg_09A_0430,200,v,,,york:901950
Abp_Reg_09A_0431,201,r,,,york:901951
Abp_Reg_09A_0432,201,v,,,york:901952
Abp_Reg_09A_0433,202,r,,,york:901953
Abp_Reg_09A_0434,201,v,,,york:901954
Abp_Reg_09A_0435,202,r,,,york:901955
Abp_Reg_09A_0436,202,r,Foredge label,,york:901956
Abp_Reg_09A_0437,202,r,Foredge label,UV,york:901957
Abp_Reg_09A_0438,202,v,,,york:901958
Abp_Reg_09A_0439,202,v,Foredge label,,york:901959
Abp_Reg_09A_0440,203,r,,,york:901960
Abp_Reg_09A_0441,203,v,,,york:901961
Abp_Reg_09A_0442,204,r,,,york:901962
Abp_Reg_09A_0443,204,v,,,york:901963
Abp_Reg_09A_0444,205,r,,,york:901964
Abp_Reg_09A_0445,205,v,,,york:901965
Abp_Reg_09A_0446,206,r,,,york:901966
Abp_Reg_09A_0447,206,r,,,york:901967
Abp_Reg_09A_0448,206,r,,,york:901968
Abp_Reg_09A_0449,206,v,,,york:901969
Abp_Reg_09A_0450,207,r,,,york:901970
Abp_Reg_09A_0451,207,v,,,york:901971
Abp_Reg_09A_0452,208,r,,,york:901972
Abp_Reg_09A_0453,208,v,,,york:901973
Abp_Reg_09A_0454,209,r,,,york:901974
Abp_Reg_09A_0455,209,v,,,york:901975
Abp_Reg_09A_0456,210,r,,,york:901976
Abp_Reg_09A_0457,210,v,,,york:901977
Abp_Reg_09A_0458,211,r,,,york:901978
Abp_Reg_09A_0459,211,v,,,york:901979
Abp_Reg_09A_0460,212,r,,,york:901980
Abp_Reg_09A_0461,212,v,,,york:901981
Abp_Reg_09A_0462,213,r,,,york:901982
Abp_Reg_09A_0463,213,v,,,york:901983
Abp_Reg_09A_0464,214,r,,,york:901984
Abp_Reg_09A_0465,214,v,,,york:901985
Abp_Reg_09A_0466,215,r,,,york:901986
Abp_Reg_09A_0467,215,v,,,york:901987
Abp_Reg_09A_0468,216,r,,,york:901988
Abp_Reg_09A_0469,216,v,,,york:901989
Abp_Reg_09A_0470,217,r,,,york:901990
Abp_Reg_09A_0471,217,v,,,york:901991
Abp_Reg_09A_0472,218,r,,,york:901992
Abp_Reg_09A_0473,218,v,,,york:901993
Abp_Reg_09A_0474,219,r,,,york:901994
Abp_Reg_09A_0475,219,v,,,york:901995
Abp_Reg_09A_0476,220,r,,,york:901996
Abp_Reg_09A_0477,220,v,,,york:901997
Abp_Reg_09A_0478,221,r,,,york:901998
Abp_Reg_09A_0479,221,v,,,york:901999
Abp_Reg_09A_0480,222,r,,,york:902000
Abp_Reg_09A_0481,222,v,,,york:902001
Abp_Reg_09A_0482,223,r,,,york:902002
Abp_Reg_09A_0483,223,v,,,york:902003
Abp_Reg_09A_0484,224,r,,,york:902004
Abp_Reg_09A_0485,224,v,,,york:902005
Abp_Reg_09A_0486,225,r,,,york:902006
Abp_Reg_09A_0487,225,v,,,york:902007
Abp_Reg_09A_0488,226,r,,,york:902008
Abp_Reg_09A_0489,226,v,,,york:902009
Abp_Reg_09A_0490,227,r,,,york:902010
Abp_Reg_09A_0491,227,v,,,york:902011
Abp_Reg_09A_0492,228,r,,,york:902012
Abp_Reg_09A_0493,228,v,,,york:902013
Abp_Reg_09A_0494,229,r,,,york:902014
Abp_Reg_09A_0495,229,v,,,york:902015
Abp_Reg_09A_0496,230,r,,,york:902016
Abp_Reg_09A_0497,230,v,,,york:902017
Abp_Reg_09A_0498,231,r,,,york:902018
Abp_Reg_09A_0499,231,v,,,york:902019
Abp_Reg_09A_0500,232,r,,,york:902020
Abp_Reg_09A_0501,232,v,,,york:902021
Abp_Reg_09A_0502,233,r,,,york:902022
Abp_Reg_09A_0503,233,v,,,york:902023
Abp_Reg_09A_0504,234,r,,,york:902024
Abp_Reg_09A_0505,234,v,,,york:902025
Abp_Reg_09A_0506,235,r,,,york:902026
Abp_Reg_09A_0507,235,v,,,york:902027
Abp_Reg_09A_0508,236,r,,,york:902028
Abp_Reg_09A_0509,236,v,,,york:902029
Abp_Reg_09A_0510,237,r,,,york:902030
Abp_Reg_09A_0511,237,v,,,york:902031
Abp_Reg_09A_0512,238,r,,,york:902032
Abp_Reg_09A_0513,238,r,,,york:902033
Abp_Reg_09A_0514,238,v,,,york:902034
Abp_Reg_09A_0515,238,v,,,york:902035
Abp_Reg_09A_0516,239,r,,,york:902036
Abp_Reg_09A_0517,239,v,,,york:902037
Abp_Reg_09A_0518,240,r,,,york:902038
Abp_Reg_09A_0519,240,v,,,york:902039
Abp_Reg_09A_0520,241,r,,,york:902040
